,popularity,budget,revenue,runtime,vote_average,vote_count,percent_return,year,is_english,is_Friday,is_Holiday
5644,9.843,10000000.0,4500.0,110.0,5.4,295.0,0.00045,2016,1,1,0
5645,9.841,30000000.0,17129026.0,110.0,5.348,257.0,0.5709675333333334,1992,1,1,0
5646,9.839,9000000.0,16247964.0,98.0,5.6,296.0,1.8053293333333331,1990,1,1,0
5647,9.837,6600000.0,1851517.0,124.0,6.651,670.0,0.2805328787878788,2014,1,0,0
5648,9.829,16000000.0,20690779.0,106.0,6.5,177.0,1.2931736875,2020,1,1,0
5649,9.826,12000000.0,30036000.0,151.0,7.4,742.0,2.503,1982,1,0,0
5650,9.825,4500000.0,1261000.0,85.0,6.559,431.0,0.2802222222222222,1986,1,1,0
5651,9.821,5782853.0,33974264.0,156.0,7.5,135.0,5.875000453928191,2019,0,0,0
5652,9.818,1600000.0,5400000.0,103.0,6.971,276.0,3.375,1949,1,0,0
5653,9.817,5000000.0,4040588.0,110.0,6.3,164.0,0.8081176,2008,1,1,0
5654,9.814,20000.0,1000000.0,103.0,8.014,717.0,50.0,1945,0,0,0
5655,9.808,17000000.0,42487325.0,111.0,5.9,319.0,2.499254411764706,2016,1,1,0
5656,9.807,5080800.0,5460628.0,104.0,5.9,204.0,1.0747575185010234,2020,0,0,0
5657,9.806,780000.0,1500000.0,93.0,5.564,78.0,1.9230769230769231,1976,1,0,0
5658,9.805,7000000.0,9094451.0,103.0,6.3,311.0,1.2992072857142858,1989,1,0,0
5659,9.804,24000000.0,33208099.0,146.0,7.018,307.0,1.3836707916666666,1969,1,1,0
5660,9.803,777000.0,2437000.0,86.0,6.457,785.0,3.1364221364221363,1971,1,0,0
5661,9.801,11000000.0,4491986.0,109.0,4.6,136.0,0.4083623636363636,1983,1,1,0
5662,9.797,6000000.0,201.0,132.0,7.0,313.0,3.35e-05,1977,1,0,0
5663,9.795,40000000.0,28972508.0,89.0,5.9,264.0,0.7243127,2009,1,1,0
5664,9.794,6900000.0,44287131.0,101.0,5.8,1602.0,6.418424782608696,2012,1,1,0
5665,9.792,25000000.0,92991835.0,120.0,6.8,1438.0,3.7196734,2007,1,1,0
5666,9.792,2200000.0,136400000.0,99.0,6.8,580.0,62.0,1970,1,0,0
5667,9.791,65000000.0,73706.0,91.0,1.9,109.0,0.0011339384615384,2012,1,1,0
5668,9.79,210000.0,5000000.0,80.0,6.7,151.0,23.80952380952381,1953,1,0,0
5669,9.79,1300000.0,12413888.0,114.0,7.752,565.0,9.549144615384616,2000,0,0,0
5670,9.789,5500000.0,16722143.0,116.0,6.0,249.0,3.040389636363636,2012,0,0,0
5671,9.788,45000000.0,56070433.0,95.0,5.8,538.0,1.246009622222222,2005,1,1,0
5672,9.786,250000.0,3542353.0,90.0,6.4,951.0,14.169412,2011,1,1,0
5673,9.785,18000000.0,30991660.0,127.0,7.169,571.0,1.7217588888888888,2009,0,0,0
5674,9.784,6400000.0,9293785.0,107.0,7.0,357.0,1.45215390625,2005,0,0,0
5675,9.784,6000000.0,15071.0,90.0,6.6,536.0,0.0025118333333333,2014,1,0,0
5676,9.783,6500000.0,566736.0,104.0,6.0,114.0,0.0871901538461538,1981,1,1,0
5677,9.782,38000000.0,207283925.0,106.0,6.9,8686.0,5.454840131578948,2001,1,1,0
5678,9.781,18000000.0,12000000.0,108.0,7.3,1148.0,0.6666666666666666,1981,1,1,0
5679,9.776,5000000.0,9206470.0,99.0,6.6,775.0,1.841294,2012,1,1,0
5680,9.775,250000.0,56825.0,99.0,4.5,213.0,0.2273,2013,1,0,0
5681,9.772,9000000.0,2395231.0,117.0,6.538,632.0,0.2661367777777778,1993,1,0,0
5682,9.769,14000000.0,5108820.0,90.0,5.8,192.0,0.3649157142857143,2000,1,1,0
5683,9.765,9000000.0,923418.0,116.0,5.9,172.0,0.102602,1992,1,0,0
5684,9.753,74050.0,176153.0,98.0,5.9,124.0,2.3788386225523297,2004,1,0,0
5685,9.753,20000000.0,1531251.0,95.0,4.3,190.0,0.07656255,1999,1,0,0
5686,9.753,14000000.0,28859072.0,165.0,6.9,56.0,2.061362285714286,2020,0,0,0
5687,9.752,512423.0,1000000.0,81.0,6.976,125.0,1.9515127150810951,1942,1,1,0
5688,9.751,2000000.0,4200000.0,102.0,6.0,103.0,2.1,1961,1,0,0
5689,9.748,1500000.0,1080000.0,122.0,7.304,214.0,0.72,2000,0,0,0
5690,9.746,1300000.0,16000000.0,132.0,7.042,120.0,12.307692307692308,2013,0,1,0
5691,9.741,9000000.0,76341401.0,87.0,6.2,416.0,8.48237788888889,2004,0,0,0
5692,9.738,4380750.0,1947000.0,124.0,6.0,69.0,0.4444444444444444,2002,0,1,0
5693,9.737,10000000.0,28041861.0,104.0,6.4,653.0,2.8041861,2006,0,0,0
5694,9.736,1558000.0,3373000.0,118.0,7.4,191.0,2.164955070603338,1952,1,0,0
5695,9.734,780000.0,1250000.0,108.0,6.9,386.0,1.6025641025641026,1942,1,1,0
5696,9.727,22000000.0,19351569.0,90.0,5.519,443.0,0.8796167727272727,2001,1,1,0
5697,9.724,6700000.0,1430655.0,87.0,6.7,331.0,0.2135305970149253,2014,1,0,0
5698,9.721,8000000.0,21706101.0,124.0,7.209,634.0,2.713262625,1992,1,1,0
5699,9.717,2978000.0,4192590.0,94.0,5.3,167.0,1.4078542646071188,2017,0,0,0
5700,9.717,1000000.0,354835.0,100.0,6.5,2272.0,0.354835,2015,1,0,0
5701,9.702,12000000.0,6754898.0,116.0,5.812,197.0,0.5629081666666667,2006,1,1,0
5702,9.702,4437508.0,2804874.0,151.0,7.47,264.0,0.6320831421599691,2012,0,0,0
5703,9.698,1000000.0,37600000.0,128.0,6.1,157.0,37.6,1963,1,0,0
5704,9.697,25000000.0,14277032.0,85.0,4.748,115.0,0.57108128,2002,1,1,0
5705,9.697,11000000.0,6191746.0,104.0,6.4,142.0,0.562886,2006,1,0,0
5706,9.695,31000000.0,53208180.0,109.0,6.4,1159.0,1.7163929032258065,1990,1,1,0
5707,9.691,25000000.0,17193231.0,98.0,5.6,174.0,0.68772924,1996,1,1,0
5708,9.688,475000.0,3919254.0,110.0,6.8,1042.0,8.251061052631579,2006,1,1,0
5709,9.687,20000000.0,6485961.0,106.0,7.2,479.0,0.32429805,2015,1,0,0
5710,9.687,31000000.0,34327391.0,100.0,6.6,320.0,1.107335193548387,1996,1,1,0
5711,9.682,25530000.0,20080020.0,95.0,5.5,264.0,0.7865264394829612,1996,1,1,0
5712,9.68,750000.0,1000000.0,79.0,8.0,991.0,1.3333333333333333,1926,1,0,0
5713,9.679,25000000.0,41604473.0,86.0,5.8,311.0,1.66417892,2002,1,1,0
5714,9.678,20000000.0,30600000.0,102.0,6.3,1144.0,1.53,2008,1,0,0
5715,9.677,12500000.0,23367586.0,120.0,6.8,392.0,1.86940688,2002,1,0,0
5716,9.672,13000000.0,29610210.0,94.0,6.5,316.0,2.2777084615384617,2007,0,0,0
5717,9.668,40000000.0,1641825.0,124.0,6.255,202.0,0.041045625,1986,1,0,0
5718,9.667,6500000.0,13368437.0,88.0,5.1,509.0,2.056682615384615,2006,1,1,0
5719,9.667,3000000.0,9000000.0,114.0,7.3,225.0,3.0,1959,1,0,0
5720,9.655,2500000.0,1189315.0,93.0,5.9,183.0,0.475726,1988,1,0,0
5721,9.65,20000000.0,87793.0,113.0,5.6,164.0,0.00438965,2011,1,0,0
5722,9.649,10000000.0,50752337.0,101.0,6.6,710.0,5.0752337,1992,1,1,0
5723,9.645,5000000.0,75143.0,91.0,6.0,227.0,0.0150286,2014,1,1,0
5724,9.644,12000000.0,5542025.0,86.0,5.8,134.0,0.4618354166666666,2006,1,0,0
5725,9.644,24000000.0,18707466.0,134.0,6.8,337.0,0.77947775,1985,1,1,0
5726,9.642,15000000.0,4882577.0,104.0,6.5,592.0,0.3255051333333333,2010,1,0,0
5727,9.64,2000000.0,45431.0,95.0,5.779,534.0,0.0227155,2015,1,0,0
5728,9.631,33000.0,205569.0,96.0,7.3,734.0,6.229363636363637,1992,0,0,0
5729,9.63,3000000.0,5923000.0,88.0,5.5,98.0,1.9743333333333333,2004,1,1,0
5730,9.629,1200000.0,44527234.0,106.0,7.6,469.0,37.106028333333335,1968,1,0,0
5731,9.629,16000000.0,1686429.0,97.0,4.4,213.0,0.1054018125,1997,1,1,0
5732,9.627,10000000.0,365734.0,93.0,5.4,175.0,0.0365734,2004,1,0,0
5733,9.627,40000000.0,24332324.0,128.0,6.1,251.0,0.6083081,1994,1,1,0
5734,9.627,4000000.0,2365467.0,118.0,6.529,822.0,0.59136675,2013,1,0,0
5735,9.625,410000.0,726000.0,106.0,7.2,305.0,1.7707317073170732,1955,1,0,0
5736,9.623,40000000.0,24719215.0,107.0,6.649,427.0,0.617980375,2012,1,0,0
5737,9.623,8000000.0,2000000.0,108.0,6.6,186.0,0.25,2016,0,0,0
5738,9.621,6000000.0,3685862.0,97.0,6.9,227.0,0.6143103333333333,1987,1,1,0
5739,9.62,20000000.0,15400000.0,99.0,5.9,324.0,0.77,1989,1,1,0
5740,9.619,31000000.0,9493259.0,143.0,7.4,883.0,0.3062341612903226,1992,1,0,0
5741,9.618,12500000.0,76338111.0,101.0,6.7,2172.0,6.10704888,2011,1,0,0
5742,9.616,20000000.0,151530.0,118.0,6.3,868.0,0.0075765,2014,0,0,0
5743,9.616,500000.0,264349.0,93.0,6.5,496.0,0.528698,2003,1,0,0
5744,9.614,1250000.0,8500000.0,92.0,6.8,306.0,6.8,1953,1,0,0
5745,9.614,17000000.0,10278549.0,103.0,5.9,138.0,0.6046205294117647,1987,1,1,0
5746,9.613,25000000.0,11772461.0,116.0,6.251,171.0,0.47089844,2006,1,0,0
5747,9.613,15000000.0,31559552.0,139.0,7.6,488.0,2.103970133333333,1970,1,0,0
5748,9.612,6000000.0,2025238.0,95.0,6.0,112.0,0.3375396666666667,2001,1,1,0
5749,9.612,6000000.0,40940662.0,91.0,6.4,652.0,6.823443666666667,1985,1,1,0
5750,9.611,1700000.0,2000000.0,127.0,7.3,97.0,1.1764705882352942,1940,1,0,0
5751,9.61,26000000.0,24487.0,100.0,4.2,277.0,0.0009418076923076,2015,1,0,0
5752,9.607,1500000.0,418961.0,96.0,6.3,284.0,0.2793073333333333,1993,1,1,0
5753,9.606,45000000.0,9323833.0,160.0,6.1,311.0,0.2071962888888888,2008,1,0,0
5754,9.603,7000000.0,4000000.0,125.0,6.8,115.0,0.5714285714285714,2009,1,0,0
5755,9.603,9000000.0,4777465.0,97.0,6.7,227.0,0.5308294444444445,2002,1,1,0
5756,9.592,10000000.0,680351.0,87.0,6.4,410.0,0.0680351,2016,1,0,0
5757,9.592,20000000.0,45636368.0,113.0,6.6,753.0,2.2818184,2010,1,0,0
5758,9.591,10000000.0,23000000.0,140.0,7.5,169.0,2.3,2018,0,1,0
5759,9.589,13000000.0,64400000.0,130.0,7.0,173.0,4.953846153846154,2014,0,0,0
5760,9.586,15000000.0,2409225.0,92.0,2.9,112.0,0.160615,1996,1,1,0
5761,9.585,7000000.0,409144.0,123.0,6.34,103.0,0.0584491428571428,1996,1,0,0
5762,9.581,40000000.0,23202444.0,138.0,6.5,59.0,0.5800611,1991,1,1,0
5763,9.581,76000000.0,236350661.0,108.0,6.5,6372.0,3.1098771184210525,2003,1,0,0
5764,9.579,12000000.0,49827298.0,131.0,6.3,178.0,4.152274833333333,2010,0,0,0
5765,9.579,900000.0,1000000.0,137.0,8.0,415.0,1.1111111111111112,1952,1,0,0
5766,9.578,12000000.0,5254986.0,97.0,6.668,548.0,0.4379155,2007,1,0,0
5767,9.576,24000000.0,8434146.0,124.0,5.562,129.0,0.35142275,1999,1,0,0
5768,9.576,2000000.0,390659.0,104.0,6.5,362.0,0.1953295,1985,0,0,0
5769,9.574,11795877.0,3603484.0,117.0,6.7,363.0,0.3054867391377512,2017,1,0,0
5770,9.573,10000000.0,155362.0,90.0,4.0,101.0,0.0155362,2007,1,1,0
5771,9.572,1580000.0,7000000.0,105.0,5.8,102.0,4.430379746835443,1961,1,0,0
5772,9.571,12000000.0,15942628.0,108.0,5.8,195.0,1.3285523333333331,1989,1,1,0
5773,9.57,19800000.0,41296320.0,103.0,6.6,1145.0,2.085672727272727,2014,1,0,0
5774,9.57,80000000.0,34566746.0,145.0,7.0,615.0,0.432084325,2000,1,0,0
5775,9.57,37000000.0,95404397.0,113.0,6.9,575.0,2.578497216216216,2011,1,1,0
5776,9.567,15000000.0,508084.0,93.0,5.4,97.0,0.0338722666666666,2007,1,0,0
5777,9.564,11000000.0,71600000.0,93.0,6.614,324.0,6.509090909090909,1986,1,0,0
5778,9.56,50000000.0,10541523.0,114.0,6.246,270.0,0.21083046,1997,1,1,0
5779,9.555,179554.0,311470.0,89.0,6.9,162.0,1.7346870579324325,2017,1,0,0
5780,9.548,2700000.0,37799643.0,118.0,7.1,242.0,13.999867777777778,1979,1,0,0
5781,9.543,15000000.0,12201255.0,103.0,5.1,112.0,0.813417,1995,1,1,0
5782,9.538,2500000.0,4729352.0,98.0,7.1,432.0,1.8917408,1989,1,1,0
5783,9.535,13000000.0,29296.0,80.0,5.931,116.0,0.0022535384615384,1993,1,0,0
5784,9.534,4302540.0,731827.0,112.0,6.9,70.0,0.1700918527195563,2019,0,1,0
5785,9.532,12000000.0,566611.0,120.0,6.4,435.0,0.0472175833333333,2005,1,1,0
5786,9.529,7500000.0,33736689.0,131.0,7.8,671.0,4.4982252,1966,1,0,0
5787,9.528,20000000.0,10337477.0,84.0,5.1,207.0,0.51687385,2007,1,1,0
5788,9.524,21000000.0,13583690.0,95.0,5.7,230.0,0.646842380952381,1998,1,1,0
5789,9.523,10000000.0,17657973.0,101.0,6.5,118.0,1.7657973,2008,1,0,0
5790,9.522,9000000.0,37121708.0,125.0,7.053,388.0,4.124634222222222,1980,1,1,0
5791,9.521,23000000.0,18653615.0,114.0,6.1,229.0,0.8110267391304348,1999,1,1,0
5792,9.516,3800000.0,2725258.0,121.0,6.3,286.0,0.7171731578947368,2007,0,0,0
5793,9.51,54000000.0,7266209.0,122.0,4.1,394.0,0.1345594259259259,2003,1,1,0
5794,9.508,20000000.0,50907234.0,104.0,7.2,1463.0,2.5453617,2008,1,0,0
5795,9.507,9000000.0,46789413.0,90.0,6.9,1469.0,5.198823666666667,2007,1,1,0
5796,9.507,1000000.0,722714.0,159.0,7.7,571.0,0.722714,2012,0,0,0
5797,9.506,8300000.0,12640385.0,114.0,6.4,88.0,1.522937951807229,1987,1,1,0
5798,9.503,8500000.0,784522.0,100.0,5.9,133.0,0.0922967058823529,2009,1,0,0
5799,9.501,50000000.0,9448082.0,114.0,6.6,410.0,0.18896164,2006,1,0,0
5800,9.496,3500000.0,2341309.0,89.0,4.5,262.0,0.6689454285714286,1994,1,1,0
5801,9.495,5000000.0,25900.0,85.0,4.7,55.0,0.00518,2006,1,0,0
5802,9.494,15000000.0,28215453.0,134.0,7.3,352.0,1.8810302,1982,1,0,0
5803,9.494,30000000.0,26810113.0,102.0,6.379,454.0,0.8936704333333333,2007,1,1,0
5804,9.492,9000000.0,1709178.0,103.0,6.0,208.0,0.1899086666666666,2009,1,0,0
5805,9.489,22700000.0,62794894.0,91.0,6.014,1014.0,2.766294889867841,2009,0,0,0
5806,9.488,7000000.0,8351526.0,90.0,5.5,32.0,1.193075142857143,2018,0,0,0
5807,9.487,14000000.0,52223306.0,149.0,7.2,332.0,3.730236142857143,1968,1,0,0
5808,9.485,10000000.0,1710528.0,129.0,5.438,769.0,0.1710528,2017,1,1,0
5809,9.483,44000000.0,13681765.0,192.0,6.9,291.0,0.3109492045454545,1995,1,1,0
5810,9.483,90000000.0,17177993.0,110.0,5.2,154.0,0.1908665888888888,2010,1,0,0
5811,9.477,17010000.0,24941969.0,96.0,5.4,102.0,1.4663121105232215,1991,1,1,0
5812,9.475,1920000.0,3360000.0,113.0,7.3,133.0,1.75,1956,1,0,0
5813,9.475,1000000.0,14659448.0,95.0,6.4,412.0,14.659448,2015,1,1,0
5814,9.473,4200000.0,1792414.0,116.0,6.812,109.0,0.4267652380952381,2017,0,1,0
5815,9.473,8000000.0,11715321.0,113.0,6.3,194.0,1.464415125,1980,1,1,0
5816,9.47,6000000.0,14278900.0,100.0,6.0,254.0,2.3798166666666667,1989,1,1,0
5817,9.469,3000000.0,4243957.0,98.0,5.4,238.0,1.4146523333333334,2009,1,0,0
5818,9.468,15000000.0,19853892.0,102.0,6.719,528.0,1.3235928,1980,1,0,0
5819,9.467,23000000.0,22844291.0,121.0,4.9,281.0,0.9932300434782608,2000,1,0,0
5820,9.467,4300000.0,3376375.0,151.0,7.1,195.0,0.785203488372093,2016,0,0,0
5821,9.466,6000000.0,15000000.0,108.0,7.6,98.0,2.5,1999,0,0,0
5822,9.465,16.0,16786016.0,120.0,7.2,50.0,1049126.0,2012,0,0,0
5823,9.464,20000000.0,132675402.0,105.0,5.969,614.0,6.6337701,2003,1,1,0
5824,9.451,5000000.0,3588626.0,86.0,6.2,150.0,0.7177252,1988,1,1,0
5825,9.448,15000000.0,21000000.0,95.0,6.9,253.0,1.4,2006,1,1,0
5826,9.447,10000000.0,20342161.0,84.0,5.8,198.0,2.0342161,2007,1,1,0
5827,9.442,17000000.0,19000000.0,175.0,6.4,131.0,1.1176470588235294,2001,0,0,0
5828,9.439,31000000.0,3136000.0,164.0,5.8,79.0,0.1011612903225806,2018,0,0,0
5829,9.436,8000000.0,8279017.0,92.0,6.7,468.0,1.034877125,2000,1,0,0
5830,9.432,1453000.0,5638000.0,111.0,7.7,305.0,3.8802477632484513,1945,1,0,0
5831,9.43,5000000.0,7951247.0,112.0,7.0,315.0,1.5902494,1997,1,0,0
5832,9.43,9250000.0,29174648.0,125.0,6.637,91.0,3.154016,1979,1,0,0
5833,9.427,12000000.0,9000000.0,122.0,7.365,374.0,0.75,1977,1,1,0
5834,9.426,8500000.0,3926386.0,99.0,5.9,557.0,0.4619277647058823,2013,1,1,0
5835,9.421,3800000.0,1681545.0,129.0,6.995,577.0,0.4425118421052632,2019,0,0,0
5836,9.413,60000000.0,12069719.0,114.0,5.197,347.0,0.2011619833333333,1998,1,0,0
5837,9.41,10000000.0,14000.0,99.0,6.0,187.0,0.0014,1987,1,0,0
5838,9.403,2000000.0,4389334.0,95.0,6.346,256.0,2.194667,1984,1,1,0
5839,9.401,45000000.0,24000000.0,120.0,5.9,1026.0,0.5333333333333333,2011,1,0,0
5840,9.4,30000000.0,9898412.0,100.0,6.3,526.0,0.3299470666666667,1998,1,1,0
5841,9.394,17000000.0,10626725.0,115.0,5.9,176.0,0.6251014705882353,1981,1,1,0
5842,9.393,8000000.0,6770587.0,100.0,5.5,198.0,0.846323375,1984,1,1,0
5843,9.389,9000000.0,14949697.0,107.0,7.3,1588.0,1.6610774444444445,1983,1,0,0
5844,9.386,16000000.0,2084628.0,102.0,6.1,1252.0,0.13028925,2015,1,0,0
5845,9.379,10000000.0,96542059.0,108.0,6.6,303.0,9.6542059,2003,1,0,0
5846,9.376,20000000.0,13801755.0,97.0,6.4,398.0,0.69008775,1997,1,1,0
5847,9.374,25000000.0,8784318.0,137.0,5.6,757.0,0.35137272,2012,1,0,0
5848,9.374,7508646.0,10890811.0,103.0,7.4,834.0,1.4504360706311097,2006,0,0,0
5849,9.373,1700000.0,1007962.0,77.0,5.004,246.0,0.5929188235294117,2009,1,1,0
5850,9.367,6837995.0,6294941.0,90.0,6.6,262.0,0.9205828609117146,2019,0,0,0
5851,9.366,25000000.0,26381221.0,100.0,6.0,379.0,1.05524884,1994,1,0,0
5852,9.365,1000000.0,3000000.0,91.0,4.6,22.0,3.0,1982,1,1,0
5853,9.362,4000000.0,253899.0,105.0,7.4,135.0,0.06347475,2011,1,1,0
5854,9.362,175000.0,7137503.0,84.0,6.7,258.0,40.78573142857143,1986,1,1,0
5855,9.358,23000000.0,52487045.0,97.0,5.311,246.0,2.2820454347826087,1991,1,1,0
5856,9.357,7500000.0,9100000.0,133.0,6.8,127.0,1.2133333333333334,2016,0,0,0
5857,9.357,11000000.0,32000000.0,85.0,5.799,127.0,2.909090909090909,2009,0,0,0
5858,9.356,19000000.0,110879513.0,113.0,6.6,512.0,5.835763842105263,1989,1,1,0
5859,9.354,17000000.0,9439660.0,98.0,6.7,249.0,0.5552741176470588,2003,1,1,0
5860,9.354,33000000.0,1132112.0,137.0,6.7,220.0,0.0343064242424242,1989,1,1,0
5861,9.349,2581561.0,9001826.0,160.0,6.0,154.0,3.486970092901156,2012,0,0,0
5862,9.348,3800000.0,1016985.0,88.0,6.3,254.0,0.2676276315789473,2016,1,0,0
5863,9.347,11000000.0,297835.0,89.0,5.0,224.0,0.027075909090909,2002,1,0,0
5864,9.346,15000000.0,1061.0,104.0,5.6,71.0,7.073333333333334e-05,2013,1,0,0
5865,9.346,6000000.0,12353768.0,141.0,5.9,213.0,2.0589613333333334,2004,0,0,0
5866,9.34,3000000.0,11718595.0,100.0,6.7,90.0,3.906198333333333,2005,1,0,0
5867,9.334,5000000.0,3377891.0,101.0,3.7,268.0,0.6755782,2012,1,0,0
5868,9.333,18000000.0,6007194.0,80.0,7.2,487.0,0.333733,2010,0,0,0
5869,9.332,4000000.0,39103425.0,100.0,5.5,90.0,9.77585625,1982,1,0,0
5870,9.329,22000000.0,39071603.0,101.0,6.6,224.0,1.7759819545454545,1990,1,1,0
5871,9.329,12000000.0,20354321.0,122.0,6.7,131.0,1.6961934166666666,2006,1,0,0
5872,9.326,10920000.0,19660000.0,159.0,7.2,146.0,1.8003663003663004,2011,0,1,0
5873,9.326,10300000.0,20000000.0,108.0,6.6,148.0,1.941747572815534,1994,0,0,0
5874,9.325,2000000.0,3395627.0,90.0,6.9,207.0,1.6978135,2005,1,0,0
5875,9.321,9000000.0,3882729.0,84.0,7.0,64.0,0.4314143333333333,2019,0,0,0
5876,9.318,5000000.0,5502773.0,91.0,6.3,182.0,1.1005546,1998,1,1,0
5877,9.316,12700000.0,3430018.0,112.0,6.7,260.0,0.2700801574803149,2014,1,1,0
5878,9.315,786675.0,861789.0,85.0,7.1,157.0,1.095482886833826,1997,1,0,0
5879,9.314,33000000.0,5864949.0,140.0,6.7,205.0,0.1777257272727272,1993,1,1,0
5880,9.313,24000000.0,36609995.0,115.0,6.6,375.0,1.5254164583333334,2000,1,1,0
5881,9.31,38000000.0,10300000.0,129.0,6.293,290.0,0.2710526315789474,1996,1,1,0
5882,9.304,5000000.0,648183.0,88.0,5.271,72.0,0.1296366,2006,1,0,0
5883,9.304,15000000.0,6700000.0,95.0,6.8,557.0,0.4466666666666666,1995,1,0,0
5884,9.302,4600000.0,1163967.0,117.0,5.6,169.0,0.2530363043478261,2010,1,0,0
5885,9.3,6000000.0,11918069.0,99.0,6.1,204.0,1.9863448333333331,2000,0,0,0
5886,9.298,38000000.0,123205624.0,116.0,6.5,335.0,3.242253263157895,2015,0,0,0
5887,9.297,25000000.0,8307227.0,103.0,5.9,632.0,0.33228908,2010,1,0,0
5888,9.292,25000000.0,9000000.0,92.0,6.3,141.0,0.36,1991,1,1,0
5889,9.29,13000000.0,1646788.0,123.0,6.4,176.0,0.126676,2016,1,1,0
5890,9.289,30000000.0,53653224.0,113.0,7.3,1974.0,1.7884408,2006,1,0,0
5891,9.285,30000000.0,81471882.0,114.0,6.3,359.0,2.7157294,1998,1,1,0
5892,9.279,3000000.0,7282851.0,97.0,6.3,271.0,2.427617,1988,1,1,0
5893,9.278,40000000.0,41863726.0,95.0,5.6,610.0,1.04659315,2012,1,0,0
5894,9.278,7200000.0,12629471.0,113.0,6.7,252.0,1.7540931944444444,2010,1,0,0
5895,9.278,8800000.0,72962.0,90.0,6.0,209.0,0.0082911363636363,2004,1,0,0
5896,9.277,26000000.0,24079268.0,92.0,5.3,665.0,0.9261256923076924,2016,1,0,0
5897,9.276,1227401.0,1277401.0,100.0,5.9,59.0,1.0407364830238854,1991,1,1,0
5898,9.276,10000000.0,3727746.0,122.0,5.6,526.0,0.3727746,2015,1,0,0
5899,9.274,20.0,15.0,83.0,5.7,100.0,0.75,2011,1,0,0
5900,9.272,4000000.0,100000000.0,94.0,6.9,686.0,25.0,1979,1,1,0
5901,9.264,45000000.0,52400000.0,107.0,5.5,236.0,1.1644444444444444,1996,1,1,0
5902,9.252,44005000.0,91708374.0,116.0,6.803,297.0,2.084044404044995,2018,0,0,0
5903,9.247,1020000.0,2000000.0,88.0,7.7,650.0,1.96078431372549,1944,1,0,0
5904,9.247,6000000.0,14348529.0,98.0,5.8,629.0,2.3914215,2014,0,0,0
5905,9.242,15000000.0,34562222.0,189.0,6.5,37.0,2.3041481333333333,1966,1,0,0
5906,9.241,900000.0,142783.0,106.0,6.302,101.0,0.1586477777777777,1998,1,0,0
5907,9.237,2500000.0,3200000.0,92.0,7.0,303.0,1.28,1967,1,0,0
5908,9.236,8772289.0,8769486.0,98.0,5.3,258.0,0.999680471083431,2018,0,0,0
5909,9.235,6000000.0,3661757.0,96.0,5.8,197.0,0.6102928333333333,1983,1,1,0
5910,9.232,17500000.0,27484464.0,114.0,6.7,174.0,1.5705408,1993,1,1,0
5911,9.23,15000000.0,20601987.0,117.0,6.3,215.0,1.3734658,2010,1,0,0
5912,9.229,20000000.0,13298000.0,111.0,7.3,56.0,0.6649,1964,1,0,0
5913,9.226,2300000.0,4600000.0,138.0,7.3,215.0,2.0,2007,0,1,0
5914,9.224,4000000.0,11000000.0,108.0,7.4,426.0,2.75,1967,1,0,0
5915,9.221,10000000.0,46720491.0,106.0,6.9,1098.0,4.6720491,2005,1,1,0
5916,9.22,10000000.0,14061361.0,87.0,6.2,93.0,1.4061361,1991,1,1,0
5917,9.214,24000000.0,14782676.0,89.0,5.8,149.0,0.6159448333333334,2001,1,0,0
5918,9.213,39000000.0,37956793.0,90.0,5.8,299.0,0.9732511025641024,1996,1,1,0
5919,9.212,20000000.0,31678778.0,164.0,6.4,198.0,1.5839389,1969,1,0,0
5920,9.205,7000000.0,1100000.0,80.0,6.8,208.0,0.1571428571428571,1996,1,1,0
5921,9.203,4000000.0,641100.0,115.0,7.053,988.0,0.160275,2012,0,0,0
5922,9.198,3400000.0,17240000.0,104.0,7.3,587.0,5.070588235294117,2013,0,1,0
5923,9.195,15000000.0,33771174.0,120.0,7.1,605.0,2.2514116,2000,1,0,0
5924,9.195,30000000.0,29202884.0,108.0,6.314,194.0,0.9734294666666666,1998,1,1,0
5925,9.194,8500000.0,15861566.0,120.0,6.5,485.0,1.866066588235294,2016,1,1,0
5926,9.192,8000000.0,3020601.0,113.0,6.4,155.0,0.377575125,1998,1,1,0
5927,9.192,823258.0,823258.0,105.0,5.9,139.0,1.0,2004,1,0,0
5928,9.192,15000000.0,1338365.0,112.0,6.2,968.0,0.0892243333333333,2014,1,0,0
5929,9.186,1000000.0,5396618.0,107.0,6.7,92.0,5.396618,2011,1,0,0
5930,9.183,10000000.0,9322895.0,90.0,5.462,465.0,0.9322895,2010,1,1,0
5931,9.183,15000000.0,146741.0,102.0,4.5,262.0,0.0097827333333333,2007,1,0,0
5932,9.182,400000.0,314017.0,90.0,7.0,69.0,0.7850425,2006,1,1,0
5933,9.181,11000000.0,15313606.0,121.0,7.3,550.0,1.392146,1979,1,0,0
5934,9.177,30000000.0,14000000.0,110.0,5.0,138.0,0.4666666666666667,2004,1,0,0
5935,9.177,250000.0,1273261.0,89.0,7.1,417.0,5.093044,1968,1,0,0
5936,9.174,10000000.0,1412181.0,94.0,6.2,314.0,0.1412181,2013,1,0,0
5937,9.173,31000000.0,74134790.0,122.0,6.3,487.0,2.3914448387096776,1989,1,1,0
5938,9.169,25000000.0,68474305.0,98.0,6.5,1022.0,2.7389722,2007,1,1,0
5939,9.169,9900000.0,23600000.0,96.0,6.5,218.0,2.383838383838384,2016,1,1,0
